$C$ FCC auto line data save
$C$ Version 1,2,7M UDP
$C$ Modify Time interval calculation
$H1$ Machine_ID;Barcode;Date;Time;Load cone tray number;Load cone tray position;Oil-Lub Amount;Oil-Lub Visual check;Axial Play Press Number;Axial Play;IPA-Flush Duration;IPA-Flush Visual Check;Galling Dent Visual Check;INT number;INT Cone Duration;INT Cone Visual Check;Oil Up number;Oil Up Amount;Oil Up duration;Oil Up Visual Check;Endcap Up tray number;Endcap Up tray position;Oil Low number;Oil Low Amount;Oil Low duration;Oil Low Visual Check;Endcap Low tray number;Endcap Low tray position;Unload Cycle Time;Failure Code;NG Carrier;Time interval
$H2$ Units;;;;;;mg;;;um;sec;;;;sec;;;mg;sec;;;;;mg;sec;;;;sec;;;sec
$H3$ Spec min;;;;1;1;0.6;;1;12;;;;1;;;1;7.74;;;1;1;1;7.74;;;1;1;;;
3;24X23033430101;2024-10-24;10:07:12;1;90;.47;2;2;13.7;1.50;2;2;1;1.00;2;1;8.14;4.698;3;1;47;2;8.10;4.788;3;1;40;4.66;;C84;6.6
3;24X23033520101;2024-10-24;10:07:18;1;91;.46;2;3;14.7;1.50;2;2;2;1.20;2;2;8.16;3.759;3;1;48;1;8.11;5.215;3;1;41;6.63;;C83;6.4
3;24X23033490101;2024-10-24;10:07:25;1;92;.47;2;1;14.6;1.50;2;2;1;1.00;2;1;8.14;4.704;3;1;49;2;8.11;4.713;3;1;42;6.35;;C82;6.4
3;24X23033190101;2024-10-24;10:07:31;1;93;.47;2;2;13.8;1.50;2;2;2;1.20;2;2;8.16;3.757;3;1;50;1;8.11;5.205;3;1;43;6.46;;C81;6.2
3;24X23033130101;2024-10-24;10:07:38;1;94;.47;2;3;14.5;1.50;2;2;1;1.00;2;1;8.14;4.703;3;1;51;2;8.11;4.819;3;1;44;6.24;;C80;7.3
3;24X23033250101;2024-10-24;10:07:45;1;95;.48;2;1;13.2;1.50;2;2;2;1.20;2;2;8.16;3.757;3;1;52;1;8.11;5.234;3;1;45;7.32;;C123;6.4
3;24X23033400101;2024-10-24;10:07:51;1;96;.47;2;2;13.1;1.50;2;2;1;1.00;2;1;8.14;4.702;3;1;53;2;8.10;4.695;3;1;46;6.38;;C78;6.5
3;24X23033370101;2024-10-24;10:07:58;1;97;.47;2;3;14.5;1.50;2;2;2;1.20;2;2;8.14;3.773;3;1;54;1;8.12;5.232;3;1;47;6.52;;C77;6.3
3;24X23033540101;2024-10-24;10:08:04;1;98;.45;2;1;13.5;1.50;2;2;1;1.00;2;1;8.13;4.711;3;1;55;2;8.12;4.694;3;1;48;6.30;;C76;6.5
3;24X23033200101;2024-10-24;10:08:10;1;100;.48;2;2;14.6;1.50;2;2;2;1.20;2;2;8.14;3.761;3;1;56;1;8.11;5.222;3;1;49;6.46;;C75;6.3
3;24X23033480101;2024-10-24;10:08:17;1;101;.46;2;3;14.0;1.50;2;2;1;1.00;2;1;8.13;4.710;3;1;57;2;8.11;4.695;3;1;50;6.32;;C74;6.6
3;24X23033300101;2024-10-24;10:08:24;1;102;.47;2;1;13.9;1.50;2;2;2;1.20;2;2;8.14;3.783;3;1;58;1;8.12;5.214;3;1;51;6.64;;C73;6.5
3;24X23033500101;2024-10-24;10:08:30;1;104;.47;2;3;14.4;1.50;2;2;1;1.00;2;1;8.14;4.722;3;1;59;2;8.11;4.698;3;1;52;6.51;;C71;6.3
3;24X23033390101;2024-10-24;10:08:36;1;103;.47;2;2;14.8;1.50;2;2;2;1.20;2;2;8.16;3.779;3;1;60;1;8.11;5.214;3;1;53;6.30;;C105;6.5
3;24X23033530101;2024-10-24;10:08:43;1;105;.46;2;1;14.4;1.50;2;2;1;1.00;2;1;8.13;4.715;3;1;61;2;8.11;4.700;3;1;54;6.49;;C104;6.7
3;24X23033230101;2024-10-24;10:08:49;1;106;.47;2;3;14.3;1.50;2;2;2;1.20;2;2;8.15;3.773;3;1;62;1;8.11;5.210;3;1;55;6.69;;C103;6.4
3;24X23033270101;2024-10-24;10:08:56;1;107;.47;2;2;13.7;1.50;2;2;1;1.00;2;1;8.13;4.716;3;1;63;2;8.11;4.695;3;1;56;6.38;;C102;6.4
3;24X23033290101;2024-10-24;10:09:03;1;108;.47;2;1;13.6;1.50;2;2;2;1.20;2;2;8.16;3.779;3;1;64;1;8.12;5.207;3;1;57;6.45;;C101;7.5
3;24X23033510101;2024-10-24;10:09:10;1;110;.46;2;2;13.9;1.50;2;2;1;1.00;2;1;8.14;4.714;3;1;65;2;8.11;4.703;3;1;58;7.48;;C100;6.4
3;24X23033460101;2024-10-24;10:09:16;1;109;.48;2;3;14.6;1.50;2;2;2;1.20;2;2;8.16;3.777;3;1;66;1;8.11;5.207;3;1;59;6.39;;C99;6.6
3;24X23033580101;2024-10-24;10:09:24;1;111;.48;2;1;13.3;1.50;2;2;1;1.00;2;1;8.13;4.713;3;1;67;2;8.12;4.698;3;1;60;6.60;;C98;7.3
3;24X23033240101;2024-10-24;10:09:30;1;112;.47;2;2;13.8;1.50;2;2;2;1.20;2;2;8.16;3.770;3;1;68;1;8.11;5.202;3;1;61;7.32;;C97;6.6
3;24X23033340101;2024-10-24;10:09:37;1;114;.47;2;1;13.8;1.50;2;2;1;1.00;2;1;8.14;4.710;3;1;69;2;8.11;4.696;3;1;62;6.56;;C96;6.3
3;24X23033450101;2024-10-24;10:09:44;1;115;.46;2;2;13.7;1.50;2;2;2;1.20;2;2;8.15;3.765;3;1;70;1;8.12;5.205;3;1;63;6.32;;C95;7.4
3;24X23033320101;2024-10-24;10:09:50;1;113;.48;2;3;14.3;1.50;2;2;1;1.00;2;1;8.13;4.710;3;1;71;2;8.11;4.701;3;1;64;7.43;;C94;6.5
3;24X23033560101;2024-10-24;10:09:57;1;116;.48;2;1;13.9;1.50;2;2;2;1.20;2;2;8.14;3.765;3;1;72;1;8.12;5.204;3;1;65;6.50;;C93;6.5
3;24X23033570101;2024-10-24;10:10:05;1;117;.47;2;2;14.0;1.50;2;2;1;1.00;2;1;8.13;4.712;3;1;73;2;8.10;4.705;3;1;66;6.50;;C92;7.8
3;24X23028220101;2024-10-24;10:10:11;1;118;.47;2;3;14.3;1.50;2;2;2;1.20;2;2;8.14;3.774;3;1;74;1;8.10;5.210;3;1;67;7.77;;C91;6.4
3;24X23028240101;2024-10-24;10:10:18;1;119;.46;2;1;13.7;1.50;2;2;1;1.00;2;1;8.13;4.706;3;1;75;2;8.11;4.697;3;1;68;6.41;;C90;6.5
3;24X23028180101;2024-10-24;10:10:25;1;120;.48;2;2;14.2;1.50;2;2;2;1.20;2;2;8.16;3.771;3;1;76;1;8.11;5.201;3;1;69;6.52;;C89;6.9
3;24X23027980101;2024-10-24;10:10:31;1;121;.48;2;3;14.7;1.50;2;2;1;1.00;2;1;8.13;4.713;3;1;77;2;8.10;4.697;3;1;70;6.90;;C88;6.5
3;24X23028200101;2024-10-24;10:10:38;1;122;.49;2;1;13.6;1.50;2;2;2;1.20;2;2;8.16;3.766;3;1;78;1;8.12;5.197;3;1;71;6.50;;C87;6.5
3;24X23028210101;2024-10-24;10:10:45;1;123;.48;2;2;13.9;1.50;2;2;1;1.00;2;1;8.14;4.708;3;1;79;2;8.12;4.706;3;1;72;6.49;;C86;7.1
3;24X23028290101;2024-10-24;10:10:51;1;124;.47;2;3;14.8;1.50;2;2;2;1.20;2;2;8.14;3.773;3;1;80;1;8.12;5.206;3;1;73;7.08;;C85;6.8
3;24X23028260101;2024-10-24;10:10:58;1;125;.46;2;1;13.4;1.50;2;2;1;1.00;2;1;8.14;4.711;3;1;81;2;8.12;4.705;3;1;74;6.74;;C84;6.3
3;24X23028250101;2024-10-24;10:11:05;1;126;.49;2;2;13.2;1.50;2;2;2;1.20;2;2;8.15;3.771;3;1;82;1;8.11;5.210;3;1;75;6.32;;C83;7.5
3;24X23028300101;2024-10-24;10:11:22;1;127;.47;2;3;13.6;1.50;2;2;1;1.00;2;1;8.14;4.713;3;1;83;2;8.10;4.714;3;1;76;7.57;;C82;17.3
3;24X23028230101;2024-10-24;10:11:29;1;128;.47;2;1;13.2;1.50;2;2;2;1.20;2;2;8.16;3.776;3;1;84;1;8.12;5.207;3;1;77;17.31;;C81;6.5
3;24X23028280101;2024-10-24;10:11:35;1;129;.48;2;2;13.8;1.50;2;2;1;1.00;2;1;8.14;4.710;3;1;85;2;8.10;4.715;3;1;78;6.39;;C80;6.3
3;24X23028170101;2024-10-24;10:11:42;1;130;.47;2;3;14.1;1.50;2;2;2;1.20;2;2;8.16;3.771;3;1;86;1;8.10;5.210;3;1;79;6.31;;C123;6.6
3;24X23028140101;2024-10-24;10:11:48;1;131;.46;2;1;14.0;1.50;2;2;1;1.00;2;1;8.13;4.715;3;1;87;2;8.10;4.695;3;1;80;6.59;;C78;6.3
3;24X23028190101;2024-10-24;10:11:55;1;132;.46;2;2;13.9;1.50;2;2;2;1.20;2;2;8.15;3.774;3;1;88;1;8.12;5.209;3;1;81;6.31;;C77;6.6
3;24X23028270101;2024-10-24;10:12:01;1;133;.48;2;3;14.1;1.50;2;2;1;1.00;2;1;8.14;4.713;3;1;89;2;8.11;4.753;3;1;82;6.57;;C76;6.4
3;24X23028320101;2024-10-24;10:12:08;1;134;.48;2;1;13.7;1.50;2;2;2;1.20;2;2;8.16;3.768;3;1;90;1;8.10;5.226;3;1;83;6.38;;C75;6.5
3;24X23028310101;2024-10-24;10:12:14;1;135;.47;2;2;13.8;1.50;2;2;1;1.00;2;1;8.13;4.706;3;1;91;2;8.11;4.693;3;1;84;6.51;;C74;6.4
3;24X23028160101;2024-10-24;10:12:21;1;136;.47;2;3;14.5;1.50;2;2;2;1.20;2;2;8.16;3.776;3;1;92;1;8.12;5.219;3;1;85;6.35;;C73;6.7
3;24X23028130101;2024-10-24;10:12:27;1;137;.48;2;1;14.1;1.50;2;2;1;1.00;2;1;8.13;4.714;3;1;93;2;8.11;4.696;3;1;86;6.70;;C71;6.3
3;24X23028090101;2024-10-24;10:12:33;1;138;.48;2;2;13.6;1.50;2;2;2;1.20;2;2;8.15;3.763;3;1;94;1;8.10;5.215;3;1;87;6.30;;C105;6.3
3;24X23028100101;2024-10-24;10:12:40;1;139;.46;2;3;15.2;1.50;2;2;1;1.00;2;1;8.13;4.712;3;1;95;2;8.12;4.696;3;1;88;6.31;;C104;6.7
3;24X23028150101;2024-10-24;10:12:46;1;140;.47;2;1;13.6;1.50;2;2;2;1.20;2;2;8.16;3.778;3;1;96;1;8.12;5.208;3;1;89;6.63;;C103;6.4
3;24X23028000101;2024-10-24;10:12:53;1;141;.47;2;2;14.0;1.50;2;2;1;1.00;2;1;8.14;4.716;3;1;97;2;8.11;4.696;3;1;90;6.37;;C102;6.8
3;24X23027970101;2024-10-24;10:13:00;1;142;.48;2;3;14.3;1.50;2;2;2;1.20;2;2;8.14;3.773;3;1;98;1;8.12;5.209;3;1;91;6.78;;C101;6.5
3;24X23028020101;2024-10-24;10:13:06;1;143;.48;2;1;13.8;1.50;2;2;1;1.00;2;1;8.14;4.710;3;1;99;2;8.11;4.699;3;1;92;6.50;;C100;6.7
3;24X23028120101;2024-10-24;10:13:13;1;144;.46;2;2;14.5;1.50;2;2;2;1.20;2;2;8.14;3.762;3;1;100;1;8.10;5.205;3;1;93;6.76;;C99;6.9
3;24X23028110101;2024-10-24;10:13:20;1;145;.49;2;3;15.0;1.50;2;2;1;1.00;2;1;8.14;4.704;3;1;101;2;8.11;4.701;3;1;94;6.87;;C98;6.4
3;24X23027870101;2024-10-24;10:13:26;1;146;.48;2;1;13.2;1.50;2;2;2;1.20;2;2;8.15;3.762;3;1;102;1;8.11;5.202;3;1;95;6.43;;C97;6.6
3;24X23028050101;2024-10-24;10:13:33;1;147;.47;2;2;14.2;1.50;2;2;1;1.00;2;1;8.13;4.705;3;1;103;2;8.11;4.703;3;1;96;6.58;;C96;7.3
3;24X23028010101;2024-10-24;10:13:40;1;148;.46;2;3;13.6;1.50;2;2;2;1.20;2;2;8.14;3.760;3;1;104;1;8.11;5.212;3;1;97;7.29;;C95;6.3
3;24X23028060101;2024-10-24;10:13:46;1;149;.47;2;1;13.9;1.50;2;2;1;1.00;2;1;8.14;4.708;3;1;105;2;8.11;4.699;3;1;98;6.31;;C94;6.5
3;24X23028070101;2024-10-24;10:13:54;1;150;.47;2;2;13.4;1.50;2;2;2;1.20;2;2;8.15;3.763;3;1;106;1;8.11;5.207;3;1;99;6.51;;C93;7.7
3;24X23028040101;2024-10-24;10:14:00;1;152;.46;2;1;13.6;1.50;2;2;1;1.00;2;1;8.13;4.703;3;1;107;2;8.10;4.691;3;1;100;7.67;;C92;6.4
3;24X23027990101;2024-10-24;10:14:07;1;151;.47;2;3;14.6;1.50;2;2;2;1.20;2;2;8.15;3.768;3;1;108;1;8.11;5.208;3;1;101;6.44;;C91;6.3
3;24X23028030101;2024-10-24;10:14:14;1;153;.48;2;2;13.5;1.50;2;2;1;1.00;2;1;8.13;4.703;3;1;109;2;8.10;4.702;3;1;102;6.31;;C90;7.8
3;24X23028080101;2024-10-24;10:14:21;1;154;.46;2;1;13.8;1.50;2;2;2;1.20;2;2;8.15;3.763;3;1;110;1;8.12;5.207;3;1;103;7.78;;C89;6.6
3;24X23027940101;2024-10-24;10:14:27;1;155;.47;2;3;14.4;1.50;2;2;1;1.00;2;1;8.14;4.707;3;1;111;2;8.10;4.702;3;1;104;6.56;;C88;6.3
3;24X23027930101;2024-10-24;10:14:35;1;156;.49;2;2;13.5;1.50;2;2;2;1.20;2;2;8.14;3.764;3;1;112;1;8.12;5.217;3;1;105;6.32;;C87;7.3
3;24X23027890101;2024-10-24;10:14:41;1;157;.46;2;1;13.6;1.50;2;2;1;1.00;2;1;8.13;4.711;3;1;113;2;8.11;4.703;3;1;106;7.34;;C86;6.5
3;24X23027850101;2024-10-24;10:14:48;1;158;.46;2;3;14.2;1.50;2;2;2;1.20;2;2;8.14;3.770;3;1;114;1;8.11;5.215;3;1;107;6.49;;C85;6.4
3;24X23027860101;2024-10-24;10:14:55;1;159;.47;2;2;14.3;1.50;2;2;1;1.00;2;1;8.14;4.708;3;1;115;2;8.10;4.700;3;1;108;6.42;;C84;7.1
3;24X23027900101;2024-10-24;10:15:01;1;160;.48;2;1;13.3;1.50;2;2;2;1.20;2;2;8.16;3.774;3;1;116;1;8.12;5.207;3;1;109;7.12;;C83;6.5
3;24X23027960101;2024-10-24;10:15:08;1;161;.47;2;3;14.0;1.50;2;2;1;1.00;2;1;8.14;4.709;3;1;117;2;8.12;4.700;3;1;110;6.51;;C82;6.4
3;24X23027910101;2024-10-24;10:15:17;1;162;.45;2;2;14.6;1.50;2;2;2;1.20;2;2;8.14;3.789;3;1;118;1;8.11;5.213;3;1;111;6.42;;C81;9.4
3;24X23027880101;2024-10-24;10:15:23;1;163;.46;2;1;13.1;1.50;2;2;1;1.00;2;1;8.13;4.709;3;1;119;2;8.10;4.705;3;1;112;9.38;;C80;6.5
3;24X23027920101;2024-10-24;10:15:30;1;164;.46;2;3;14.9;1.50;2;2;2;1.20;2;2;8.15;3.789;3;1;120;1;8.11;5.207;3;1;113;6.49;;C123;6.4
3;24X23027950101;2024-10-24;10:15:36;1;165;.49;2;2;13.7;1.50;2;2;1;1.00;2;1;8.13;4.712;3;1;121;2;8.12;4.706;3;1;114;6.40;;C78;6.4
3;24X23021980101;2024-10-24;10:15:43;1;166;.48;2;1;13.6;1.50;2;2;2;1.20;2;2;8.15;3.788;3;1;122;1;8.11;5.211;3;1;115;6.37;;C77;6.7
3;24X23021970101;2024-10-24;10:15:49;1;167;.46;2;3;14.5;1.50;2;2;1;1.00;2;1;8.13;4.706;3;1;123;2;8.12;4.701;3;1;116;6.67;;C76;6.4
3;24X23022000101;2024-10-24;10:15:56;1;168;.45;2;2;13.8;1.50;2;2;2;1.20;2;2;8.14;3.780;3;1;124;1;8.11;5.217;3;1;117;6.40;;C75;6.4
3;24X23021990101;2024-10-24;10:16:05;1;169;.46;2;1;13.9;1.50;2;2;1;1.00;2;1;8.13;4.706;3;1;125;2;8.12;4.709;3;1;118;6.40;;C74;9.1
3;24X23022020101;2024-10-24;10:16:12;1;170;.45;2;3;14.8;1.50;2;2;2;1.20;2;2;8.14;3.781;3;1;126;1;8.10;5.214;3;1;119;9.12;;C73;6.8
3;24X23022040101;2024-10-24;10:16:18;1;171;.46;2;2;13.2;1.50;2;2;1;1.00;2;1;8.13;4.707;3;1;127;2;8.10;4.708;3;1;120;6.75;;C71;6.7
3;24X23021940101;2024-10-24;10:16:25;1;172;.49;2;1;14.1;1.50;2;2;2;1.20;2;2;8.15;3.788;3;1;128;1;8.12;5.217;3;1;121;6.73;;C105;6.7
3;24X23022030101;2024-10-24;10:16:32;1;173;.45;2;3;15.0;1.50;2;2;1;1.00;2;1;8.13;4.707;3;1;129;2;8.12;4.713;3;1;122;6.66;;C104;6.8
3;24X23022010101;2024-10-24;10:16:38;1;174;.45;2;2;13.9;1.50;2;2;2;1.20;2;2;8.16;3.787;3;1;130;1;8.12;5.207;3;1;123;6.78;;C103;6.7
3;24X23021930101;2024-10-24;10:16:45;1;175;.48;2;1;13.3;1.50;2;2;1;1.00;2;1;8.14;4.711;3;1;131;2;8.10;4.718;3;1;124;6.65;;C102;6.7
3;24X23022060101;2024-10-24;10:16:52;1;176;.48;2;3;14.2;1.50;2;2;2;1.20;2;2;8.14;3.790;3;1;133;1;8.12;5.214;3;1;125;6.74;;C101;6.7
3;24X23021900101;2024-10-24;10:16:58;1;177;.46;2;2;13.7;1.50;2;2;1;1.00;2;1;8.14;4.712;3;1;134;2;8.11;4.717;3;1;126;6.65;;C100;6.7
3;24X23022050101;2024-10-24;10:17:05;1;178;.46;2;1;14.2;1.50;2;2;2;1.20;2;2;8.14;3.781;3;1;135;1;8.12;5.216;3;1;127;6.76;;C99;6.8
3;24X23021890101;2024-10-24;10:17:12;1;179;.46;2;3;13.8;1.50;2;2;1;1.00;2;1;8.13;4.711;3;1;136;2;8.12;4.711;3;1;128;6.84;;C98;6.4
3;24X23022080101;2024-10-24;10:17:18;1;180;.47;2;2;14.2;1.50;2;2;2;1.20;2;2;8.15;3.783;3;1;137;1;8.11;5.212;3;1;129;6.32;;C97;6.5
3;24X23021860101;2024-10-24;10:17:25;1;181;.46;2;1;13.4;1.50;2;2;1;1.00;2;1;8.13;4.712;3;1;138;2;8.11;4.705;3;1;130;6.51;;C96;6.9
3;24X23022070101;2024-10-24;10:17:32;1;182;.46;2;3;14.1;1.50;2;2;2;1.20;2;2;8.17;3.795;3;1;139;1;8.11;5.207;3;1;131;6.89;;C95;6.7
3;24X23021950101;2024-10-24;10:17:40;1;183;.47;2;2;14.0;1.50;2;2;1;1.00;2;1;8.13;4.710;3;1;140;2;8.12;4.712;3;1;132;6.73;;C94;7.9
3;24X23021850101;2024-10-24;10:17:46;1;184;.47;2;1;13.6;1.50;2;2;2;1.20;2;2;8.16;3.795;3;1;141;1;8.12;5.209;3;1;133;7.89;;C93;6.3
3;24X23021960101;2024-10-24;10:17:53;1;185;.45;2;3;13.8;1.50;2;2;1;1.00;2;1;8.13;4.709;3;1;142;2;8.12;4.714;3;1;134;6.24;;C92;7.2
3;24X23021920101;2024-10-24;10:18:00;1;186;.46;2;2;13.9;1.50;2;2;2;1.20;2;2;8.16;3.787;3;1;143;1;8.10;5.203;3;1;135;7.20;;C91;6.6
3;24X23021730101;2024-10-24;10:18:06;1;187;.46;2;1;13.5;1.50;2;2;1;1.00;2;1;8.13;4.709;3;1;144;2;8.12;4.713;3;1;136;6.58;;C90;6.4
3;24X23021910101;2024-10-24;10:18:12;1;188;.46;2;3;14.0;1.50;2;2;2;1.20;2;2;8.15;3.784;3;1;145;1;8.11;5.203;3;1;137;6.40;;C89;6.4
3;24X23021880101;2024-10-24;10:18:19;1;189;.46;2;2;13.5;1.50;2;2;1;1.00;2;1;8.13;4.710;3;1;146;2;8.10;4.718;3;1;138;6.45;;C88;6.4
3;24X23021740101;2024-10-24;10:18:26;1;190;.46;2;1;13.9;1.50;2;2;2;1.20;2;2;8.15;3.789;3;1;147;1;8.11;5.208;3;1;139;6.33;;C87;6.8
3;24X23021870101;2024-10-24;10:18:32;1;191;.46;2;3;13.9;1.50;2;2;1;1.00;2;1;8.13;4.710;3;1;148;2;8.12;4.727;3;1;140;6.76;;C86;6.4
3;24X23021780101;2024-10-24;10:18:38;1;192;.45;2;2;13.7;1.50;2;2;2;1.20;2;2;8.15;3.786;3;1;149;1;8.12;5.208;3;1;141;6.39;;C85;6.4
3;24X23021770101;2024-10-24;10:18:46;1;193;.47;2;1;13.9;1.50;2;2;1;1.00;2;1;8.13;4.713;3;1;150;2;8.12;4.717;3;1;142;6.40;;C84;7.3
3;24X23021760101;2024-10-24;10:18:52;1;194;.46;2;3;14.7;1.50;2;2;2;1.20;2;2;8.15;3.794;3;1;151;1;8.12;5.214;3;1;143;7.28;;C83;6.3
3;24X23021820101;2024-10-24;10:19:01;1;195;.48;2;2;13.9;1.50;2;2;1;1.00;2;1;8.13;4.712;3;1;152;2;8.11;4.721;3;1;144;6.30;;C82;9.1
3;24X23021810101;2024-10-24;10:19:07;1;196;.47;2;1;14.1;1.50;2;2;2;1.20;2;2;8.15;3.793;3;1;153;1;8.12;5.217;3;1;145;9.10;;C81;6.4
3;24X23021750101;2024-10-24;10:19:14;1;197;.45;2;3;14.5;1.50;2;2;1;1.00;2;1;8.14;4.709;3;2;1;2;8.11;4.737;3;1;146;6.42;;C80;6.4
3;24X23021690101;2024-10-24;10:19:20;1;198;.46;2;2;14.3;1.50;2;2;2;1.20;2;2;8.16;3.785;3;2;2;1;8.11;5.214;3;1;147;6.40;;C123;6.5
3;24X23021700101;2024-10-24;10:19:27;1;199;.46;2;1;14.0;1.50;2;2;1;1.00;2;1;8.14;4.708;3;2;3;2;8.12;4.702;3;1;148;6.47;;C78;6.7
3;24X23021800101;2024-10-24;10:19:34;2;200;.46;2;3;14.5;1.50;2;2;2;1.20;2;2;8.16;3.789;3;2;4;1;8.12;5.214;3;1;149;6.74;;C77;6.7
3;24X23021790101;2024-10-24;10:19:40;2;1;.48;2;2;14.1;1.50;2;2;1;1.00;2;1;8.13;4.710;3;2;5;2;8.12;4.710;3;1;150;6.69;;C76;6.3
3;24X23021830101;2024-10-24;10:19:47;2;2;.45;2;1;13.5;1.50;2;2;2;1.20;2;2;8.16;3.793;3;2;6;1;8.12;5.215;3;1;151;6.32;;C75;6.7
3;24X23021840101;2024-10-24;10:19:53;2;3;.46;2;3;14.0;1.50;2;2;1;1.00;2;1;8.13;4.712;3;2;7;2;8.12;4.703;3;1;152;6.71;;C74;6.6
3;24X23021630101;2024-10-24;10:20:00;2;5;.46;2;1;13.5;1.50;2;2;2;1.20;2;2;8.15;3.793;3;2;8;1;8.11;5.214;3;1;153;6.59;;C73;6.9
3;24X23021610101;2024-10-24;10:20:07;2;4;.46;2;2;14.3;1.50;2;2;1;1.00;2;1;8.13;4.711;3;2;9;2;8.12;4.712;3;2;1;6.84;;C71;6.4
3;24X23021660101;2024-10-24;10:20:13;2;6;.47;2;3;14.0;1.50;2;2;2;1.20;2;2;8.15;3.789;3;2;10;1;8.12;5.207;3;2;2;6.38;;C105;6.6
3;24X23021650101;2024-10-24;10:20:19;2;7;.48;2;1;13.8;1.50;2;2;1;1.00;2;1;8.13;4.707;3;2;11;2;8.10;4.706;3;2;3;6.58;;C104;6.3
3;24X23021620101;2024-10-24;10:20:26;2;8;.47;2;2;14.1;1.50;2;2;2;1.20;2;2;8.16;3.787;3;2;12;1;8.11;5.206;3;2;4;6.29;;C103;6.9
3;24X23021720101;2024-10-24;10:20:33;2;10;.46;2;3;14.2;1.50;2;2;1;1.00;2;1;8.14;4.713;3;2;13;2;8.11;4.712;3;2;5;6.84;;C102;6.3
3;24X23021710101;2024-10-24;10:20:39;2;11;.47;2;1;14.0;1.50;2;2;2;1.20;2;2;8.16;3.789;3;2;14;1;8.12;5.209;3;2;6;6.29;;C101;6.5
3;24X23021670101;2024-10-24;10:20:46;2;12;.48;2;2;14.0;1.50;2;2;1;1.00;2;1;8.13;4.711;3;2;15;2;8.11;4.708;3;2;7;6.55;;C100;6.7
3;24X23021640101;2024-10-24;10:20:52;2;13;.48;2;3;13.7;1.50;2;2;2;1.20;2;2;8.14;3.787;3;2;16;1;8.12;5.212;3;2;8;6.70;;C99;6.4
3;24X23024860101;2024-10-24;10:20:59;2;14;.46;2;1;13.6;1.50;2;2;1;1.00;2;1;8.13;4.709;3;2;17;2;8.12;4.703;3;2;9;6.43;;C98;6.4
3;24X23024880101;2024-10-24;10:21:06;2;15;.46;2;2;14.3;1.50;2;2;2;1.20;2;2;8.14;3.785;3;2;18;1;8.10;5.209;3;2;10;6.42;;C97;7.0
3;24X23024850101;2024-10-24;10:21:12;2;16;.45;2;3;14.1;1.50;2;2;1;1.00;2;1;8.13;4.705;3;2;19;2;8.10;4.720;3;2;11;7.00;;C96;6.4
3;24X23024820101;2024-10-24;10:21:19;2;18;.47;2;1;13.7;1.50;2;2;2;1.20;2;2;8.14;3.783;3;2;20;1;8.12;5.217;3;2;12;6.38;;C95;6.5
3;24X23024870101;2024-10-24;10:21:26;2;19;.46;2;2;13.6;1.50;2;2;1;1.00;2;1;8.14;4.707;3;2;21;2;8.11;4.719;3;2;13;6.52;;C94;7.3
3;24X23024890101;2024-10-24;10:21:32;2;20;.49;2;3;14.9;1.50;2;2;2;1.20;2;2;8.15;3.780;3;2;22;1;8.12;5.219;3;2;14;7.30;;C93;6.4
3;24X23024900101;2024-10-24;10:21:39;2;21;.49;2;1;13.4;1.50;2;2;1;1.00;2;1;8.14;4.702;3;2;23;2;8.10;4.721;3;2;15;6.39;;C92;6.5
3;24X23024930101;2024-10-24;10:21:46;2;22;.46;2;2;14.2;1.50;2;2;2;1.20;2;2;8.14;3.784;3;2;24;1;8.12;5.211;3;2;16;6.50;;C91;7.2
3;24X23024940101;2024-10-24;10:21:52;2;23;.47;2;3;14.3;1.50;2;2;1;1.00;2;1;8.14;4.704;3;2;25;2;8.10;4.721;3;2;17;7.21;;C90;6.5
3;24X23024810101;2024-10-24;10:21:59;2;24;.46;2;1;13.3;1.50;2;2;2;1.20;2;2;8.15;3.789;3;2;26;1;8.11;5.212;3;2;18;6.52;;C89;6.4
3;24X23024840101;2024-10-24;10:22:06;2;25;.48;2;2;14.1;1.50;2;2;1;1.00;2;1;8.14;4.707;3;2;27;2;8.12;4.725;3;2;19;6.40;;C88;7.1
3;24X23024920101;2024-10-24;10:22:13;2;26;.47;2;3;14.2;1.50;2;2;2;1.20;2;2;8.15;3.789;3;2;28;1;8.11;5.213;3;2;20;7.09;;C87;6.6
3;24X23024950101;2024-10-24;10:22:19;2;27;.47;2;1;13.0;1.50;2;2;1;1.00;2;1;8.13;4.704;3;2;29;2;8.12;4.729;3;2;21;6.56;;C86;6.4
3;24X23024910101;2024-10-24;10:22:26;2;28;.48;2;2;13.8;1.50;2;2;2;1.20;2;2;8.15;3.782;3;2;30;1;8.12;5.207;3;2;22;6.44;;C85;6.7
3;24X23024770101;2024-10-24;10:22:32;2;29;.47;2;3;13.6;1.50;2;2;1;1.00;2;1;8.14;4.705;3;2;31;2;8.12;4.730;3;2;23;6.70;;C84;6.4
3;24X23024960101;2024-10-24;10:22:39;2;30;.45;2;1;13.1;1.50;2;2;2;1.20;2;2;8.15;3.789;3;2;32;1;8.11;5.211;3;2;24;6.41;;C83;6.5
3;24X23024730101;2024-10-24;10:22:45;2;31;.46;2;2;13.2;1.50;2;2;1;1.00;2;1;8.13;4.705;3;2;33;2;8.10;4.737;3;2;25;6.50;;C82;6.4
